OMRÅDE;KØN;ALDER;CIVILSTAND;TID;INDHOLD
Tønder;Total;71 years;Total;2008Q1;356
Tønder;Total;71 years;Total;2011Q1;355
Tønder;Total;71 years;Total;2015Q1;430
Tønder;Total;71 years;Total;2019Q1;536
Tønder;Total;71 years;Total;2022Q1;476
Tønder;Total;72 years;Total;2008Q1;347
Tønder;Total;72 years;Total;2011Q1;375
Tønder;Total;72 years;Total;2015Q1;447
Tønder;Total;72 years;Total;2019Q1;517
Tønder;Total;72 years;Total;2022Q1;473
Tønder;Total;73 years;Total;2008Q1;343
Tønder;Total;73 years;Total;2011Q1;349
Tønder;Total;73 years;Total;2015Q1;379
Tønder;Total;73 years;Total;2019Q1;502
Tønder;Total;73 years;Total;2022Q1;483
Tønder;Total;74 years;Total;2008Q1;306
Tønder;Total;74 years;Total;2011Q1;315
Tønder;Total;74 years;Total;2015Q1;358
Tønder;Total;74 years;Total;2019Q1;456
Tønder;Total;74 years;Total;2022Q1;500
Tønder;Total;75 years;Total;2008Q1;294
Tønder;Total;75 years;Total;2011Q1;322
Tønder;Total;75 years;Total;2015Q1;318
Tønder;Total;75 years;Total;2019Q1;409
Tønder;Total;75 years;Total;2022Q1;473
Tønder;Total;76 years;Total;2008Q1;258
Tønder;Total;76 years;Total;2011Q1;316
Tønder;Total;76 years;Total;2015Q1;339
Tønder;Total;76 years;Total;2019Q1;393
Tønder;Total;76 years;Total;2022Q1;461
Tønder;Total;77 years;Total;2008Q1;262
Tønder;Total;77 years;Total;2011Q1;268
Tønder;Total;77 years;Total;2015Q1;321
Tønder;Total;77 years;Total;2019Q1;339
Tønder;Total;77 years;Total;2022Q1;403
Tønder;Total;78 years;Total;2008Q1;280
Tønder;Total;78 years;Total;2011Q1;262
Tønder;Total;78 years;Total;2015Q1;280
Tønder;Total;78 years;Total;2019Q1;313
Tønder;Total;78 years;Total;2022Q1;363
Tønder;Total;79 years;Total;2008Q1;278
Tønder;Total;79 years;Total;2011Q1;232
Tønder;Total;79 years;Total;2015Q1;274
Tønder;Total;79 years;Total;2019Q1;273
Tønder;Total;79 years;Total;2022Q1;354
Tønder;Total;80 years;Total;2008Q1;269
Tønder;Total;80 years;Total;2011Q1;219
Tønder;Total;80 years;Total;2015Q1;272
Tønder;Total;80 years;Total;2019Q1;290
Tønder;Total;80 years;Total;2022Q1;302
Tønder;Total;81 years;Total;2008Q1;232
Tønder;Total;81 years;Total;2011Q1;236
Tønder;Total;81 years;Total;2015Q1;228
Tønder;Total;81 years;Total;2019Q1;266
Tønder;Total;81 years;Total;2022Q1;265
Tønder;Total;82 years;Total;2008Q1;226
Tønder;Total;82 years;Total;2011Q1;227
Tønder;Total;82 years;Total;2015Q1;207
Tønder;Total;82 years;Total;2019Q1;230
Tønder;Total;82 years;Total;2022Q1;238
Tønder;Total;83 years;Total;2008Q1;190
Tønder;Total;83 years;Total;2011Q1;212
Tønder;Total;83 years;Total;2015Q1;189
Tønder;Total;83 years;Total;2019Q1;212
Tønder;Total;83 years;Total;2022Q1;239
Tønder;Total;84 years;Total;2008Q1;209
Tønder;Total;84 years;Total;2011Q1;185
Tønder;Total;84 years;Total;2015Q1;162
Tønder;Total;84 years;Total;2019Q1;213
Tønder;Total;84 years;Total;2022Q1;224
Tønder;Total;85 years;Total;2008Q1;162
Tønder;Total;85 years;Total;2011Q1;172
Tønder;Total;85 years;Total;2015Q1;171
Tønder;Total;85 years;Total;2019Q1;158
Tønder;Total;85 years;Total;2022Q1;180
Tønder;Total;86 years;Total;2008Q1;148
Tønder;Total;86 years;Total;2011Q1;141
Tønder;Total;86 years;Total;2015Q1;162
Tønder;Total;86 years;Total;2019Q1;143
Tønder;Total;86 years;Total;2022Q1;169
Tønder;Total;87 years;Total;2008Q1;127
Tønder;Total;87 years;Total;2011Q1;153
Tønder;Total;87 years;Total;2015Q1;155
Tønder;Total;87 years;Total;2019Q1;132
Tønder;Total;87 years;Total;2022Q1;154
Tønder;Total;88 years;Total;2008Q1;93
Tønder;Total;88 years;Total;2011Q1;111
Tønder;Total;88 years;Total;2015Q1;111
Tønder;Total;88 years;Total;2019Q1;106
Tønder;Total;88 years;Total;2022Q1;111
Tønder;Total;89 years;Total;2008Q1;78
Tønder;Total;89 years;Total;2011Q1;95
Tønder;Total;89 years;Total;2015Q1;112
Tønder;Total;89 years;Total;2019Q1;105
Tønder;Total;89 years;Total;2022Q1;102
Tønder;Total;90 years;Total;2008Q1;57
Tønder;Total;90 years;Total;2011Q1;83
Tønder;Total;90 years;Total;2015Q1;85
Tønder;Total;90 years;Total;2019Q1;98
Tønder;Total;90 years;Total;2022Q1;83
Tønder;Total;91 years;Total;2008Q1;36
Tønder;Total;91 years;Total;2011Q1;56
Tønder;Total;91 years;Total;2015Q1;75
Tønder;Total;91 years;Total;2019Q1;76
Tønder;Total;91 years;Total;2022Q1;70
Tønder;Total;92 years;Total;2008Q1;38
Tønder;Total;92 years;Total;2011Q1;46
Tønder;Total;92 years;Total;2015Q1;59
Tønder;Total;92 years;Total;2019Q1;58
Tønder;Total;92 years;Total;2022Q1;52
Tønder;Total;93 years;Total;2008Q1;41
Tønder;Total;93 years;Total;2011Q1;34
Tønder;Total;93 years;Total;2015Q1;49
Tønder;Total;93 years;Total;2019Q1;50
Tønder;Total;93 years;Total;2022Q1;56
Tønder;Total;94 years;Total;2008Q1;25
Tønder;Total;94 years;Total;2011Q1;18
Tønder;Total;94 years;Total;2015Q1;33
Tønder;Total;94 years;Total;2019Q1;41
Tønder;Total;94 years;Total;2022Q1;39
Tønder;Total;95 years;Total;2008Q1;31
Tønder;Total;95 years;Total;2011Q1;17
Tønder;Total;95 years;Total;2015Q1;23
Tønder;Total;95 years;Total;2019Q1;24
Tønder;Total;95 years;Total;2022Q1;24
Tønder;Total;96 years;Total;2008Q1;24
Tønder;Total;96 years;Total;2011Q1;22
Tønder;Total;96 years;Total;2015Q1;17
Tønder;Total;96 years;Total;2019Q1;17
Tønder;Total;96 years;Total;2022Q1;24
Tønder;Total;97 years;Total;2008Q1;12
Tønder;Total;97 years;Total;2011Q1;11
Tønder;Total;97 years;Total;2015Q1;5
Tønder;Total;97 years;Total;2019Q1;12
Tønder;Total;97 years;Total;2022Q1;18
Tønder;Total;98 years;Total;2008Q1;9
Tønder;Total;98 years;Total;2011Q1;8
Tønder;Total;98 years;Total;2015Q1;3
Tønder;Total;98 years;Total;2019Q1;12
Tønder;Total;98 years;Total;2022Q1;9
Tønder;Total;99 years;Total;2008Q1;7
Tønder;Total;99 years;Total;2011Q1;8
Tønder;Total;99 years;Total;2015Q1;5
Tønder;Total;99 years;Total;2019Q1;4
Tønder;Total;99 years;Total;2022Q1;7
Tønder;Total;100 years;Total;2008Q1;2
Tønder;Total;100 years;Total;2011Q1;5
Tønder;Total;100 years;Total;2015Q1;4
Tønder;Total;100 years;Total;2019Q1;2
Tønder;Total;100 years;Total;2022Q1;5
Tønder;Total;101 years;Total;2008Q1;3
Tønder;Total;101 years;Total;2011Q1;1
Tønder;Total;101 years;Total;2015Q1;2
Tønder;Total;101 years;Total;2019Q1;1
Tønder;Total;101 years;Total;2022Q1;4
Tønder;Total;102 years;Total;2008Q1;0
Tønder;Total;102 years;Total;2011Q1;4
Tønder;Total;102 years;Total;2015Q1;1
Tønder;Total;102 years;Total;2019Q1;0
Tønder;Total;102 years;Total;2022Q1;0
Tønder;Total;103 years;Total;2008Q1;2
Tønder;Total;103 years;Total;2011Q1;0
Tønder;Total;103 years;Total;2015Q1;0
Tønder;Total;103 years;Total;2019Q1;0
Tønder;Total;103 years;Total;2022Q1;0
Tønder;Total;104 years;Total;2008Q1;0
Tønder;Total;104 years;Total;2011Q1;0
Tønder;Total;104 years;Total;2015Q1;0
Tønder;Total;104 years;Total;2019Q1;1
Tønder;Total;104 years;Total;2022Q1;0
Tønder;Total;105 years;Total;2008Q1;1
Tønder;Total;105 years;Total;2011Q1;0
Tønder;Total;105 years;Total;2015Q1;0
Tønder;Total;105 years;Total;2019Q1;0
Tønder;Total;105 years;Total;2022Q1;0
Tønder;Total;106 years;Total;2008Q1;0
Tønder;Total;106 years;Total;2011Q1;0
Tønder;Total;106 years;Total;2015Q1;0
Tønder;Total;106 years;Total;2019Q1;0
Tønder;Total;106 years;Total;2022Q1;0
Tønder;Total;107 years;Total;2008Q1;0
Tønder;Total;107 years;Total;2011Q1;0
Tønder;Total;107 years;Total;2015Q1;0
Tønder;Total;107 years;Total;2019Q1;0
Tønder;Total;107 years;Total;2022Q1;0
Tønder;Total;108 years;Total;2008Q1;0
Tønder;Total;108 years;Total;2011Q1;0
Tønder;Total;108 years;Total;2015Q1;0
Tønder;Total;108 years;Total;2019Q1;0
Tønder;Total;108 years;Total;2022Q1;0
Tønder;Total;109 years;Total;2008Q1;0
Tønder;Total;109 years;Total;2011Q1;0
Tønder;Total;109 years;Total;2015Q1;0
Tønder;Total;109 years;Total;2019Q1;0
Tønder;Total;109 years;Total;2022Q1;0
Tønder;Total;110 years;Total;2008Q1;0
Tønder;Total;110 years;Total;2011Q1;0
Tønder;Total;110 years;Total;2015Q1;0
Tønder;Total;110 years;Total;2019Q1;0
Tønder;Total;110 years;Total;2022Q1;0
Tønder;Total;111 years;Total;2008Q1;0
Tønder;Total;111 years;Total;2011Q1;0
Tønder;Total;111 years;Total;2015Q1;0
Tønder;Total;111 years;Total;2019Q1;0
Tønder;Total;111 years;Total;2022Q1;0
Tønder;Total;112 years;Total;2008Q1;0
Tønder;Total;112 years;Total;2011Q1;0
Tønder;Total;112 years;Total;2015Q1;0
Tønder;Total;112 years;Total;2019Q1;0
Tønder;Total;112 years;Total;2022Q1;0
Tønder;Total;113 years;Total;2008Q1;0
Tønder;Total;113 years;Total;2011Q1;0
Tønder;Total;113 years;Total;2015Q1;0
Tønder;Total;113 years;Total;2019Q1;0
Tønder;Total;113 years;Total;2022Q1;0
Tønder;Total;114 years;Total;2008Q1;0
Tønder;Total;114 years;Total;2011Q1;0
Tønder;Total;114 years;Total;2015Q1;0
Tønder;Total;114 years;Total;2019Q1;0
Tønder;Total;114 years;Total;2022Q1;0
Tønder;Total;115 years;Total;2008Q1;0
Tønder;Total;115 years;Total;2011Q1;0
Tønder;Total;115 years;Total;2015Q1;0
Tønder;Total;115 years;Total;2019Q1;0
Tønder;Total;115 years;Total;2022Q1;0
Tønder;Total;116 years;Total;2008Q1;0
Tønder;Total;116 years;Total;2011Q1;0
Tønder;Total;116 years;Total;2015Q1;0
Tønder;Total;116 years;Total;2019Q1;0
Tønder;Total;116 years;Total;2022Q1;0
Tønder;Total;117 years;Total;2008Q1;0
Tønder;Total;117 years;Total;2011Q1;0
Tønder;Total;117 years;Total;2015Q1;0
Tønder;Total;117 years;Total;2019Q1;0
Tønder;Total;117 years;Total;2022Q1;0
Tønder;Total;118 years;Total;2008Q1;0
Tønder;Total;118 years;Total;2011Q1;0
Tønder;Total;118 years;Total;2015Q1;0
Tønder;Total;118 years;Total;2019Q1;0
Tønder;Total;118 years;Total;2022Q1;0
Tønder;Total;119 years;Total;2008Q1;0
Tønder;Total;119 years;Total;2011Q1;0
Tønder;Total;119 years;Total;2015Q1;0
Tønder;Total;119 years;Total;2019Q1;0
Tønder;Total;119 years;Total;2022Q1;0
Tønder;Total;120 years;Total;2008Q1;0
Tønder;Total;120 years;Total;2011Q1;0
Tønder;Total;120 years;Total;2015Q1;0
Tønder;Total;120 years;Total;2019Q1;0
Tønder;Total;120 years;Total;2022Q1;0
Tønder;Total;121 years;Total;2008Q1;0
Tønder;Total;121 years;Total;2011Q1;0
Tønder;Total;121 years;Total;2015Q1;0
Tønder;Total;121 years;Total;2019Q1;0
Tønder;Total;121 years;Total;2022Q1;0
Tønder;Total;122 years;Total;2008Q1;0
Tønder;Total;122 years;Total;2011Q1;0
Tønder;Total;122 years;Total;2015Q1;0
Tønder;Total;122 years;Total;2019Q1;0
Tønder;Total;122 years;Total;2022Q1;0
Tønder;Total;123 years;Total;2008Q1;0
Tønder;Total;123 years;Total;2011Q1;0
Tønder;Total;123 years;Total;2015Q1;0
Tønder;Total;123 years;Total;2019Q1;0
Tønder;Total;123 years;Total;2022Q1;0
Tønder;Total;124 years;Total;2008Q1;0
Tønder;Total;124 years;Total;2011Q1;0
Tønder;Total;124 years;Total;2015Q1;0
Tønder;Total;124 years;Total;2019Q1;0
Tønder;Total;124 years;Total;2022Q1;0
Tønder;Total;125 years;Total;2008Q1;0
Tønder;Total;125 years;Total;2011Q1;0
Tønder;Total;125 years;Total;2015Q1;0
Tønder;Total;125 years;Total;2019Q1;0
Tønder;Total;125 years;Total;2022Q1;0
Varde;Total;65 years;Total;2008Q1;557
Varde;Total;65 years;Total;2011Q1;645
Varde;Total;65 years;Total;2015Q1;645
Varde;Total;65 years;Total;2019Q1;662
Varde;Total;65 years;Total;2022Q1;670
Varde;Total;66 years;Total;2008Q1;500
Varde;Total;66 years;Total;2011Q1;564
Varde;Total;66 years;Total;2015Q1;621
Varde;Total;66 years;Total;2019Q1;666
Varde;Total;66 years;Total;2022Q1;650
Varde;Total;67 years;Total;2008Q1;497
Varde;Total;67 years;Total;2011Q1;545
Varde;Total;67 years;Total;2015Q1;662
Varde;Total;67 years;Total;2019Q1;603
Varde;Total;67 years;Total;2022Q1;719
Varde;Total;68 years;Total;2008Q1;478
Varde;Total;68 years;Total;2011Q1;535
Varde;Total;68 years;Total;2015Q1;688
Varde;Total;68 years;Total;2019Q1;604
Varde;Total;68 years;Total;2022Q1;641
Varde;Total;69 years;Total;2008Q1;446
Varde;Total;69 years;Total;2011Q1;489
Varde;Total;69 years;Total;2015Q1;634
Varde;Total;69 years;Total;2019Q1;615
Varde;Total;69 years;Total;2022Q1;634
Varde;Total;70 years;Total;2008Q1;465
Varde;Total;70 years;Total;2011Q1;477
Varde;Total;70 years;Total;2015Q1;532
Varde;Total;70 years;Total;2019Q1;608
Varde;Total;70 years;Total;2022Q1;577
Varde;Total;71 years;Total;2008Q1;436
Varde;Total;71 years;Total;2011Q1;458
Varde;Total;71 years;Total;2015Q1;516
Varde;Total;71 years;Total;2019Q1;629
Varde;Total;71 years;Total;2022Q1;576
Varde;Total;72 years;Total;2008Q1;427
Varde;Total;72 years;Total;2011Q1;412
Varde;Total;72 years;Total;2015Q1;498
Varde;Total;72 years;Total;2019Q1;647
Varde;Total;72 years;Total;2022Q1;583
Varde;Total;73 years;Total;2008Q1;406
Varde;Total;73 years;Total;2011Q1;432
Varde;Total;73 years;Total;2015Q1;473
Varde;Total;73 years;Total;2019Q1;584
Varde;Total;73 years;Total;2022Q1;576
Varde;Total;74 years;Total;2008Q1;373
Varde;Total;74 years;Total;2011Q1;405
Varde;Total;74 years;Total;2015Q1;444
Varde;Total;74 years;Total;2019Q1;501
Varde;Total;74 years;Total;2022Q1;596
Varde;Total;75 years;Total;2008Q1;366
Varde;Total;75 years;Total;2011Q1;394
Varde;Total;75 years;Total;2015Q1;412
Varde;Total;75 years;Total;2019Q1;477
Varde;Total;75 years;Total;2022Q1;614
Varde;Total;76 years;Total;2008Q1;325
Varde;Total;76 years;Total;2011Q1;371
Varde;Total;76 years;Total;2015Q1;387
Varde;Total;76 years;Total;2019Q1;461
Varde;Total;76 years;Total;2022Q1;534
Varde;Total;77 years;Total;2008Q1;331
Varde;Total;77 years;Total;2011Q1;341
Varde;Total;77 years;Total;2015Q1;386
Varde;Total;77 years;Total;2019Q1;434
Varde;Total;77 years;Total;2022Q1;461
Varde;Total;78 years;Total;2008Q1;309
Varde;Total;78 years;Total;2011Q1;328
Varde;Total;78 years;Total;2015Q1;357
Varde;Total;78 years;Total;2019Q1;394
Varde;Total;78 years;Total;2022Q1;443
Varde;Total;79 years;Total;2008Q1;312
Varde;Total;79 years;Total;2011Q1;291
Varde;Total;79 years;Total;2015Q1;345
Varde;Total;79 years;Total;2019Q1;359
Varde;Total;79 years;Total;2022Q1;421
Varde;Total;80 years;Total;2008Q1;273
Varde;Total;80 years;Total;2011Q1;304
Varde;Total;80 years;Total;2015Q1;328
Varde;Total;80 years;Total;2019Q1;325
Varde;Total;80 years;Total;2022Q1;389
Varde;Total;81 years;Total;2008Q1;266
Varde;Total;81 years;Total;2011Q1;262
Varde;Total;81 years;Total;2015Q1;296
Varde;Total;81 years;Total;2019Q1;329
Varde;Total;81 years;Total;2022Q1;358
Varde;Total;82 years;Total;2008Q1;227
Varde;Total;82 years;Total;2011Q1;257
Varde;Total;82 years;Total;2015Q1;259
Varde;Total;82 years;Total;2019Q1;289
Varde;Total;82 years;Total;2022Q1;308
Varde;Total;83 years;Total;2008Q1;244
Varde;Total;83 years;Total;2011Q1;229
Varde;Total;83 years;Total;2015Q1;241
Varde;Total;83 years;Total;2019Q1;274
Varde;Total;83 years;Total;2022Q1;295
Varde;Total;84 years;Total;2008Q1;188
Varde;Total;84 years;Total;2011Q1;202
Varde;Total;84 years;Total;2015Q1;240
Varde;Total;84 years;Total;2019Q1;251
Varde;Total;84 years;Total;2022Q1;278
Varde;Total;85 years;Total;2008Q1;169
Varde;Total;85 years;Total;2011Q1;184
Varde;Total;85 years;Total;2015Q1;206
Varde;Total;85 years;Total;2019Q1;216
Varde;Total;85 years;Total;2022Q1;232
Varde;Total;86 years;Total;2008Q1;162
Varde;Total;86 years;Total;2011Q1;179
Varde;Total;86 years;Total;2015Q1;188
Varde;Total;86 years;Total;2019Q1;199
Varde;Total;86 years;Total;2022Q1;215
Varde;Total;87 years;Total;2008Q1;146
Varde;Total;87 years;Total;2011Q1;138
Varde;Total;87 years;Total;2015Q1;157
Varde;Total;87 years;Total;2019Q1;165
Varde;Total;87 years;Total;2022Q1;192
Varde;Total;88 years;Total;2008Q1;106
Varde;Total;88 years;Total;2011Q1;128
Varde;Total;88 years;Total;2015Q1;138
Varde;Total;88 years;Total;2019Q1;155
Varde;Total;88 years;Total;2022Q1;161
Varde;Total;89 years;Total;2008Q1;87
Varde;Total;89 years;Total;2011Q1;104
Varde;Total;89 years;Total;2015Q1;106
Varde;Total;89 years;Total;2019Q1;141
Varde;Total;89 years;Total;2022Q1;145
Varde;Total;90 years;Total;2008Q1;84
Varde;Total;90 years;Total;2011Q1;88
Varde;Total;90 years;Total;2015Q1;102
Varde;Total;90 years;Total;2019Q1;113
Varde;Total;90 years;Total;2022Q1;112
Varde;Total;91 years;Total;2008Q1;73
Varde;Total;91 years;Total;2011Q1;64
Varde;Total;91 years;Total;2015Q1;71
Varde;Total;91 years;Total;2019Q1;82
Varde;Total;91 years;Total;2022Q1;99
Varde;Total;92 years;Total;2008Q1;49
Varde;Total;92 years;Total;2011Q1;47
Varde;Total;92 years;Total;2015Q1;63
Varde;Total;92 years;Total;2019Q1;71
Varde;Total;92 years;Total;2022Q1;77
Varde;Total;93 years;Total;2008Q1;39
Varde;Total;93 years;Total;2011Q1;43
Varde;Total;93 years;Total;2015Q1;45
Varde;Total;93 years;Total;2019Q1;53
Varde;Total;93 years;Total;2022Q1;65
Varde;Total;94 years;Total;2008Q1;23
Varde;Total;94 years;Total;2011Q1;36
Varde;Total;94 years;Total;2015Q1;37
Varde;Total;94 years;Total;2019Q1;51
Varde;Total;94 years;Total;2022Q1;48
Varde;Total;95 years;Total;2008Q1;25
Varde;Total;95 years;Total;2011Q1;20
Varde;Total;95 years;Total;2015Q1;34
Varde;Total;95 years;Total;2019Q1;28
Varde;Total;95 years;Total;2022Q1;42
Varde;Total;96 years;Total;2008Q1;22
Varde;Total;96 years;Total;2011Q1;18
Varde;Total;96 years;Total;2015Q1;17
Varde;Total;96 years;Total;2019Q1;19
Varde;Total;96 years;Total;2022Q1;26
Varde;Total;97 years;Total;2008Q1;14
Varde;Total;97 years;Total;2011Q1;9
Varde;Total;97 years;Total;2015Q1;13
Varde;Total;97 years;Total;2019Q1;10
Varde;Total;97 years;Total;2022Q1;23
Varde;Total;98 years;Total;2008Q1;7
Varde;Total;98 years;Total;2011Q1;8
Varde;Total;98 years;Total;2015Q1;13
Varde;Total;98 years;Total;2019Q1;11
Varde;Total;98 years;Total;2022Q1;10
Varde;Total;99 years;Total;2008Q1;8
Varde;Total;99 years;Total;2011Q1;11
Varde;Total;99 years;Total;2015Q1;6
Varde;Total;99 years;Total;2019Q1;10
Varde;Total;99 years;Total;2022Q1;5
Varde;Total;100 years;Total;2008Q1;2
Varde;Total;100 years;Total;2011Q1;4
Varde;Total;100 years;Total;2015Q1;3
Varde;Total;100 years;Total;2019Q1;2
Varde;Total;100 years;Total;2022Q1;3
Varde;Total;101 years;Total;2008Q1;0
Varde;Total;101 years;Total;2011Q1;1
Varde;Total;101 years;Total;2015Q1;2
Varde;Total;101 years;Total;2019Q1;3
Varde;Total;101 years;Total;2022Q1;5
Varde;Total;102 years;Total;2008Q1;1
Varde;Total;102 years;Total;2011Q1;2
Varde;Total;102 years;Total;2015Q1;1
Varde;Total;102 years;Total;2019Q1;2
Varde;Total;102 years;Total;2022Q1;1
Varde;Total;103 years;Total;2008Q1;1
Varde;Total;103 years;Total;2011Q1;0
Varde;Total;103 years;Total;2015Q1;1
Varde;Total;103 years;Total;2019Q1;0
Varde;Total;103 years;Total;2022Q1;1
Varde;Total;104 years;Total;2008Q1;0
Varde;Total;104 years;Total;2011Q1;0
Varde;Total;104 years;Total;2015Q1;1
Varde;Total;104 years;Total;2019Q1;0
Varde;Total;104 years;Total;2022Q1;0
Varde;Total;105 years;Total;2008Q1;0
Varde;Total;105 years;Total;2011Q1;0
Varde;Total;105 years;Total;2015Q1;0
Varde;Total;105 years;Total;2019Q1;0
Varde;Total;105 years;Total;2022Q1;1
Varde;Total;106 years;Total;2008Q1;0
Varde;Total;106 years;Total;2011Q1;0
Varde;Total;106 years;Total;2015Q1;0
Varde;Total;106 years;Total;2019Q1;1
Varde;Total;106 years;Total;2022Q1;0
Varde;Total;107 years;Total;2008Q1;0
Varde;Total;107 years;Total;2011Q1;0
Varde;Total;107 years;Total;2015Q1;0
Varde;Total;107 years;Total;2019Q1;0
Varde;Total;107 years;Total;2022Q1;0
Varde;Total;108 years;Total;2008Q1;0
Varde;Total;108 years;Total;2011Q1;0
Varde;Total;108 years;Total;2015Q1;0
Varde;Total;108 years;Total;2019Q1;0
Varde;Total;108 years;Total;2022Q1;0
Varde;Total;109 years;Total;2008Q1;0
Varde;Total;109 years;Total;2011Q1;0
Varde;Total;109 years;Total;2015Q1;0
Varde;Total;109 years;Total;2019Q1;0
Varde;Total;109 years;Total;2022Q1;0
Varde;Total;110 years;Total;2008Q1;0
Varde;Total;110 years;Total;2011Q1;0
Varde;Total;110 years;Total;2015Q1;0
Varde;Total;110 years;Total;2019Q1;0
Varde;Total;110 years;Total;2022Q1;0
Varde;Total;111 years;Total;2008Q1;0
Varde;Total;111 years;Total;2011Q1;0
Varde;Total;111 years;Total;2015Q1;0
Varde;Total;111 years;Total;2019Q1;0
Varde;Total;111 years;Total;2022Q1;0
Varde;Total;112 years;Total;2008Q1;0
Varde;Total;112 years;Total;2011Q1;0
Varde;Total;112 years;Total;2015Q1;0
Varde;Total;112 years;Total;2019Q1;0
Varde;Total;112 years;Total;2022Q1;0
Varde;Total;113 years;Total;2008Q1;0
