municipality,year,value
Skanderborg,2020,66.33
Skive,2020,58.77
Slagelse,2020,46.67
Solrød,2020,70.19
Sorø,2020,59.11
Stevns,2020,67.64
Struer,2020,61.11
Svendborg,2020,54.09
Syddjurs,2020,65.85
Sønderborg,2020,50.66
Thisted,2020,64.61
Tårnby,2020,50.12
Tønder,2020,60.05
Vallensbæk,2020,67.47
Varde,2020,63.83
Vejen,2020,61.98
Vejle,2020,53.07
Vesthimmerlands,2020,61.86
Viborg,2020,56.83
Vordingborg,2020,56.87
Ærø,2020,66.94
Aabenraa,2023,54.59
Aalborg,2023,39.22
Aarhus,2023,33.83
Albertslund,2023,32.52
Allerød,2023,69.55
Assens,2023,62.47
Ballerup,2023,33.52
Billund,2023,58.21
Bornholm,2023,64.41
Brøndby,2023,27.98
Brønderslev,2023,61.1
Copenhagen,2023,18.88
Dragør,2023,71.83
Egedal,2023,71.74
Esbjerg,2023,48.66
Faaborg-Midtfyn,2023,62.93
Fanø,2023,66.75
Favrskov,2023,68.19
Faxe,2023,59.66
Fredensborg,2023,55.53
Fredericia,2023,45.3
Frederiksberg,2023,22.47
Frederikshavn,2023,54.6
Frederikssund,2023,59.71
Furesø,2023,59.39
Gentofte,2023,56.0
Gladsaxe,2023,38.22
Glostrup,2023,35.28
Greve,2023,60.82
Gribskov,2023,69.31
Guldborgsund,2023,55.92
Haderslev,2023,53.54
Halsnæs,2023,60.07
Hedensted,2023,65.53
Helsingør,2023,49.12
Herlev,2023,31.85
Herning,2023,54.87
Hillerød,2023,52.65
Hjørring,2023,58.61
Holbæk,2023,53.32
Holstebro,2023,57.77
Horsens,2023,49.38
Hvidovre,2023,38.63
Høje-Taastrup,2023,50.43
Hørsholm,2023,59.45
Ikast-Brande,2023,59.41
Ishøj,2023,38.98
Jammerbugt,2023,67.43
Kalundborg,2023,56.45
Kerteminde,2023,56.51
Kolding,2023,50.24
Køge,2023,52.35
Langeland,2023,58.22
Lejre,2023,74.23
Lemvig,2023,65.36
Lolland,2023,56.66
Lyngby-Taarbæk,2023,43.45
Læsø,2023,71.65
Mariagerfjord,2023,58.59
Middelfart,2023,58.57
Morsø,2023,62.83
Norddjurs,2023,58.16
Nordfyns,2023,65.02
Nyborg,2023,53.25
Næstved,2023,53.53
Odder,2023,60.32
Odense,2023,38.67
Odsherred,2023,59.53
Randers,2023,49.74
Rebild,2023,68.91
Ringkøbing-Skjern,2023,62.77
Ringsted,2023,52.36
Roskilde,2023,51.64
Rudersdal,2023,61.81
Rødovre,2023,37.43
Samsø,2023,65.11
Silkeborg,2023,54.04
Skanderborg,2023,65.63
Skive,2023,57.73
Slagelse,2023,45.82
Solrød,2023,68.62
Sorø,2023,58.18
Stevns,2023,65.81
Struer,2023,60.05
Svendborg,2023,53.37
Syddjurs,2023,64.97
Sønderborg,2023,50.17
Thisted,2023,63.71
Tårnby,2023,49.79
Tønder,2023,58.95
Vallensbæk,2023,66.05
Varde,2023,62.94
Vejen,2023,60.76
Vejle,2023,51.07
Vesthimmerlands,2023,60.71
Viborg,2023,56.01
Vordingborg,2023,56.54
Ærø,2023,66.14
Aabenraa,2024,54.47
Aalborg,2024,38.94
Aarhus,2024,33.37
Albertslund,2024,32.29
Allerød,2024,69.61
Assens,2024,62.04
Ballerup,2024,32.72
Billund,2024,57.61
Bornholm,2024,64.06
Brøndby,2024,26.75
Brønderslev,2024,60.63
Copenhagen,2024,19.06
Dragør,2024,71.51
Egedal,2024,70.74
Esbjerg,2024,48.45
Faaborg-Midtfyn,2024,62.39
Fanø,2024,65.91
Favrskov,2024,68.02
Faxe,2024,58.82
Fredensborg,2024,56.23
Fredericia,2024,44.61
Frederiksberg,2024,22.57
Frederikshavn,2024,54.18
Frederikssund,2024,58.97
Furesø,2024,59.81
Gentofte,2024,55.72
Gladsaxe,2024,38.07
Glostrup,2024,35.35
Greve,2024,59.93
Gribskov,2024,67.98
Guldborgsund,2024,55.5
Haderslev,2024,53.1
Halsnæs,2024,59.86
Hedensted,2024,64.92
Helsingør,2024,48.41
Herlev,2024,31.04
Herning,2024,54.88
Hillerød,2024,52.57
Hjørring,2024,58.08
Holbæk,2024,52.76
Holstebro,2024,57.43
Horsens,2024,49.0
Hvidovre,2024,38.51
Høje-Taastrup,2024,49.31
Hørsholm,2024,59.6
Ikast-Brande,2024,59.2
Ishøj,2024,38.41
Jammerbugt,2024,66.62
Kalundborg,2024,55.92
Kerteminde,2024,56.01
Kolding,2024,49.7
Køge,2024,52.15
Langeland,2024,58.44
Lejre,2024,73.68
Lemvig,2024,64.73
Lolland,2024,56.17
Lyngby-Taarbæk,2024,43.42
Læsø,2024,71.41
Mariagerfjord,2024,58.22
Middelfart,2024,58.03
Morsø,2024,62.31
Norddjurs,2024,57.77
Nordfyns,2024,64.72
Nyborg,2024,52.51
Næstved,2024,53.26
Odder,2024,59.74
Odense,2024,38.25
Odsherred,2024,59.27
Randers,2024,49.55
Rebild,2024,68.59
Ringkøbing-Skjern,2024,62.07
Ringsted,2024,51.62
Roskilde,2024,51.65
Rudersdal,2024,61.87
Rødovre,2024,36.43
Samsø,2024,65.22
Silkeborg,2024,53.34
Skanderborg,2024,65.54
Skive,2024,57.48
Slagelse,2024,45.53
Solrød,2024,66.84
Sorø,2024,57.38
Stevns,2024,66.16
Struer,2024,60.28
Svendborg,2024,53.18
Syddjurs,2024,64.95
Sønderborg,2024,50.14
Thisted,2024,63.54
Tårnby,2024,48.86
Tønder,2024,58.62
Vallensbæk,2024,62.39
Varde,2024,62.57
Vejen,2024,60.1
Vejle,2024,50.76
Vesthimmerlands,2024,60.11
Viborg,2024,55.62
Vordingborg,2024,56.02
Ærø,2024,66.58
Aabenraa,2025,54.22
Aalborg,2025,38.67
Aarhus,2025,32.93
Albertslund,2025,31.73
Allerød,2025,69.09
Assens,2025,61.76
Ballerup,2025,31.64
Billund,2025,57.31
Bornholm,2025,64.18
Brøndby,2025,26.2
Brønderslev,2025,59.72
Copenhagen,2025,19.28
Dragør,2025,72.03
Egedal,2025,70.78
Esbjerg,2025,48.13
Faaborg-Midtfyn,2025,62.1
Fanø,2025,65.18
Favrskov,2025,67.84
Faxe,2025,58.67
Fredensborg,2025,56.09
Fredericia,2025,44.19
Frederiksberg,2025,22.71
Frederikshavn,2025,53.97
Frederikssund,2025,58.08
Furesø,2025,60.13
Gentofte,2025,56.03
Gladsaxe,2025,38.18
Glostrup,2025,33.96
Greve,2025,59.06
Gribskov,2025,67.15
Guldborgsund,2025,55.19
Haderslev,2025,52.57
Halsnæs,2025,59.43
Hedensted,2025,63.97
Helsingør,2025,48.32
Herlev,2025,30.07
Herning,2025,54.6
Hillerød,2025,52.25
Hjørring,2025,57.99
Holbæk,2025,52.21
Holstebro,2025,56.91
Horsens,2025,48.71
Hvidovre,2025,38.34
Høje-Taastrup,2025,48.51
Hørsholm,2025,59.1
Ikast-Brande,2025,58.54
Ishøj,2025,37.75
Jammerbugt,2025,66.24
Kalundborg,2025,55.57
Kerteminde,2025,55.76
Kolding,2025,49.17
Køge,2025,51.83
Langeland,2025,58.47
Lejre,2025,72.81
Lemvig,2025,64.59
Lolland,2025,56.0
Lyngby-Taarbæk,2025,43.63
Læsø,2025,71.23
Mariagerfjord,2025,57.89
Middelfart,2025,57.54
Morsø,2025,62.11
Norddjurs,2025,57.12
Nordfyns,2025,64.51
Nyborg,2025,51.64
Næstved,2025,53.01
Odder,2025,58.92
Odense,2025,37.78
Odsherred,2025,59.26
Randers,2025,49.26
Rebild,2025,68.34
Ringkøbing-Skjern,2025,61.89
Ringsted,2025,51.46
Roskilde,2025,51.48
Rudersdal,2025,62.3
Rødovre,2025,36.27
Samsø,2025,64.28
Silkeborg,2025,53.04
Skanderborg,2025,65.25
Skive,2025,56.99
Slagelse,2025,44.82
Solrød,2025,65.38
Sorø,2025,56.71
Stevns,2025,65.76
Struer,2025,60.16
Svendborg,2025,52.86
Syddjurs,2025,64.51
Sønderborg,2025,50.24
Thisted,2025,63.26
Tårnby,2025,48.86
Tønder,2025,58.7
Vallensbæk,2025,60.82
Varde,2025,62.37
Vejen,2025,59.61
Vejle,2025,50.5
Vesthimmerlands,2025,59.75
Viborg,2025,55.07
Vordingborg,2025,55.73
Ærø,2025,66.89
