municipality,year,value
Skanderborg,2020,28.99
Skive,2020,39.83
Slagelse,2020,40.56
Solrød,2020,27.68
Sorø,2020,35.74
Stevns,2020,32.14
Struer,2020,38.44
Svendborg,2020,40.76
Syddjurs,2020,34.31
Sønderborg,2020,39.86
Thisted,2020,37.82
Tårnby,2020,35.12
Tønder,2020,38.23
Vallensbæk,2020,27.82
Varde,2020,34.99
Vejen,2020,34.07
Vejle,2020,36.27
Vesthimmerlands,2020,37.78
Viborg,2020,37.47
Vordingborg,2020,41.56
Ærø,2020,48.8
Aabenraa,2021,38.31
Aalborg,2021,43.57
Aarhus,2021,40.64
Albertslund,2021,40.78
Allerød,2021,27.99
Assens,2021,35.59
Ballerup,2021,39.33
Billund,2021,36.63
Bornholm,2021,43.2
Brøndby,2021,37.85
Brønderslev,2021,36.06
Copenhagen,2021,43.63
Dragør,2021,29.52
Egedal,2021,25.54
Esbjerg,2021,41.16
Faaborg-Midtfyn,2021,35.87
Fanø,2021,42.49
Favrskov,2021,30.72
Faxe,2021,35.01
Fredensborg,2021,34.08
Fredericia,2021,40.74
Frederiksberg,2021,46.18
Frederikshavn,2021,41.23
Frederikssund,2021,33.48
Furesø,2021,31.86
Gentofte,2021,38.63
Gladsaxe,2021,40.97
Glostrup,2021,42.19
Greve,2021,30.03
Gribskov,2021,30.27
Guldborgsund,2021,43.33
Haderslev,2021,39.56
Halsnæs,2021,35.0
Hedensted,2021,31.19
Helsingør,2021,39.86
Herlev,2021,40.88
Herning,2021,37.92
Hillerød,2021,34.66
Hjørring,2021,39.27
Holbæk,2021,36.04
Holstebro,2021,38.03
Horsens,2021,37.69
Hvidovre,2021,38.8
Høje-Taastrup,2021,34.75
Hørsholm,2021,37.75
Ikast-Brande,2021,34.54
Ishøj,2021,34.87
Jammerbugt,2021,35.78
Kalundborg,2021,39.19
Kerteminde,2021,37.04
Kolding,2021,37.94
Køge,2021,33.58
Langeland,2021,45.36
Lejre,2021,26.13
Lemvig,2021,38.58
Lolland,2021,45.61
Lyngby-Taarbæk,2021,44.59
Læsø,2021,49.58
Mariagerfjord,2021,38.55
Middelfart,2021,35.02
Morsø,2021,41.67
Norddjurs,2021,41.21
Nordfyns,2021,34.15
Nyborg,2021,39.34
Næstved,2021,38.86
Odder,2021,34.76
Odense,2021,42.89
Odsherred,2021,40.23
Randers,2021,41.36
Rebild,2021,30.33
Ringkøbing-Skjern,2021,36.67
Ringsted,2021,34.69
Roskilde,2021,37.98
Rudersdal,2021,36.92
Rødovre,2021,40.81
Samsø,2021,46.4
Silkeborg,2021,35.16
Skanderborg,2021,29.3
Skive,2021,40.32
Slagelse,2021,41.29
Solrød,2021,28.14
Sorø,2021,36.02
Stevns,2021,31.96
Struer,2021,39.2
Svendborg,2021,41.19
Syddjurs,2021,34.52
Sønderborg,2021,40.1
Thisted,2021,38.11
Tårnby,2021,35.29
Tønder,2021,38.75
Vallensbæk,2021,28.19
Varde,2021,35.45
Vejen,2021,34.44
Vejle,2021,36.7
Vesthimmerlands,2021,38.52
Viborg,2021,38.13
Vordingborg,2021,42.05
Ærø,2021,49.36
Aabenraa,2022,38.72
Aalborg,2022,44.51
Aarhus,2022,41.84
Albertslund,2022,40.89
Allerød,2022,28.27
Assens,2022,36.3
Ballerup,2022,40.12
Billund,2022,37.37
Bornholm,2022,43.75
Brøndby,2022,38.24
Brønderslev,2022,37.08
Copenhagen,2022,44.52
Dragør,2022,29.85
Egedal,2022,26.08
Esbjerg,2022,41.68
Faaborg-Midtfyn,2022,36.13
Fanø,2022,42.25
Favrskov,2022,30.66
Faxe,2022,35.45
Fredensborg,2022,34.59
Fredericia,2022,41.35
Frederiksberg,2022,46.91
Frederikshavn,2022,41.61
Frederikssund,2022,33.91
Furesø,2022,32.31
Gentofte,2022,38.97
Gladsaxe,2022,41.24
Glostrup,2022,42.08
Greve,2022,30.32
Gribskov,2022,31.1
Guldborgsund,2022,43.71
Haderslev,2022,40.06
Halsnæs,2022,35.62
Hedensted,2022,31.6
Helsingør,2022,40.2
Herlev,2022,41.26
Herning,2022,38.29
Hillerød,2022,35.51
Hjørring,2022,39.9
Holbæk,2022,36.7
Holstebro,2022,38.52
Horsens,2022,38.25
Hvidovre,2022,38.85
Høje-Taastrup,2022,34.9
Hørsholm,2022,37.85
Ikast-Brande,2022,35.01
Ishøj,2022,34.88
Jammerbugt,2022,36.21
Kalundborg,2022,39.98
Kerteminde,2022,37.05
Kolding,2022,38.56
Køge,2022,34.25
Langeland,2022,45.86
Lejre,2022,26.61
Lemvig,2022,38.7
Lolland,2022,45.93
Lyngby-Taarbæk,2022,46.09
Læsø,2022,50.11
Mariagerfjord,2022,38.77
Middelfart,2022,35.21
Morsø,2022,41.59
Norddjurs,2022,42.03
Nordfyns,2022,34.44
Nyborg,2022,39.55
Næstved,2022,39.46
Odder,2022,34.99
Odense,2022,43.74
Odsherred,2022,40.65
Randers,2022,41.75
Rebild,2022,30.67
Ringkøbing-Skjern,2022,37.08
Ringsted,2022,35.46
Roskilde,2022,38.45
Rudersdal,2022,36.82
Rødovre,2022,41.31
Samsø,2022,46.7
Silkeborg,2022,35.8
Skanderborg,2022,29.52
Skive,2022,40.87
Slagelse,2022,41.82
Solrød,2022,28.48
Sorø,2022,36.56
Stevns,2022,32.48
Struer,2022,39.36
Svendborg,2022,41.58
Syddjurs,2022,35.02
Sønderborg,2022,40.56
Thisted,2022,38.62
Tårnby,2022,36.02
Tønder,2022,39.06
Vallensbæk,2022,28.39
Varde,2022,36.13
Vejen,2022,35.24
Vejle,2022,37.31
Vesthimmerlands,2022,38.91
Viborg,2022,38.8
Vordingborg,2022,42.42
Ærø,2022,48.65
Aabenraa,2023,38.97
Aalborg,2023,44.94
Aarhus,2023,42.5
Albertslund,2023,41.16
Allerød,2023,28.38
Assens,2023,36.53
Ballerup,2023,41.03
Billund,2023,37.55
Bornholm,2023,43.79
Brøndby,2023,38.08
Brønderslev,2023,36.95
Copenhagen,2023,44.67
Dragør,2023,30.0
Egedal,2023,26.74
Esbjerg,2023,41.9
Faaborg-Midtfyn,2023,36.26
Fanø,2023,43.12
Favrskov,2023,30.56
Faxe,2023,35.65
Fredensborg,2023,34.7
Fredericia,2023,41.26
Frederiksberg,2023,46.87
Frederikshavn,2023,41.91
Frederikssund,2023,33.99
Furesø,2023,32.34
Gentofte,2023,39.26
Gladsaxe,2023,41.16
Glostrup,2023,42.06
Greve,2023,30.44
Gribskov,2023,31.38
Guldborgsund,2023,43.84
Haderslev,2023,39.71
Halsnæs,2023,36.02
Hedensted,2023,32.08
Helsingør,2023,40.6
Herlev,2023,41.19
Herning,2023,38.53
Hillerød,2023,35.78
Hjørring,2023,40.15
Holbæk,2023,37.17
Holstebro,2023,38.76
Horsens,2023,38.46
Hvidovre,2023,39.08
Høje-Taastrup,2023,34.82
Hørsholm,2023,38.26
Ikast-Brande,2023,35.12
Ishøj,2023,34.7
Jammerbugt,2023,36.46
Kalundborg,2023,40.41
Kerteminde,2023,36.99
Kolding,2023,38.81
Køge,2023,34.66
Langeland,2023,45.66
Lejre,2023,26.67
Lemvig,2023,38.84
Lolland,2023,46.31
Lyngby-Taarbæk,2023,45.31
Læsø,2023,49.42
Mariagerfjord,2023,38.64
Middelfart,2023,35.19
Morsø,2023,41.53
Norddjurs,2023,42.09
Nordfyns,2023,34.48
Nyborg,2023,39.83
Næstved,2023,39.74
Odder,2023,35.11
Odense,2023,44.1
Odsherred,2023,41.36
Randers,2023,42.19
Rebild,2023,30.81
Ringkøbing-Skjern,2023,37.08
Ringsted,2023,35.69
Roskilde,2023,38.73
Rudersdal,2023,37.18
Rødovre,2023,41.44
Samsø,2023,45.95
Silkeborg,2023,35.68
Skanderborg,2023,29.78
Skive,2023,41.05
Slagelse,2023,42.19
Solrød,2023,29.31
Sorø,2023,36.63
Stevns,2023,32.87
Struer,2023,40.05
Svendborg,2023,41.79
Syddjurs,2023,35.07
Sønderborg,2023,40.65
Thisted,2023,38.64
Tårnby,2023,36.06
Tønder,2023,39.66
Vallensbæk,2023,28.89
Varde,2023,36.06
Vejen,2023,35.21
Vejle,2023,37.34
Vesthimmerlands,2023,38.87
Viborg,2023,38.83
Vordingborg,2023,42.76
Ærø,2023,49.54
Aabenraa,2024,39.3
Aalborg,2024,45.58
Aarhus,2024,42.69
Albertslund,2024,41.08
Allerød,2024,28.58
Assens,2024,37.08
Ballerup,2024,41.35
Billund,2024,37.8
Bornholm,2024,44.27
Brøndby,2024,38.0
Brønderslev,2024,37.01
Copenhagen,2024,44.49
Dragør,2024,30.09
Egedal,2024,27.35
Esbjerg,2024,42.09
Faaborg-Midtfyn,2024,36.59
Fanø,2024,43.65
Favrskov,2024,30.77
Faxe,2024,36.26
Fredensborg,2024,35.01
Fredericia,2024,41.62
Frederiksberg,2024,46.61
Frederikshavn,2024,42.37
Frederikssund,2024,34.64
Furesø,2024,32.36
Gentofte,2024,39.19
Gladsaxe,2024,41.19
Glostrup,2024,42.33
Greve,2024,30.62
Gribskov,2024,31.7
Guldborgsund,2024,44.15
Haderslev,2024,39.95
Halsnæs,2024,36.45
Hedensted,2024,32.4
Helsingør,2024,41.06
Herlev,2024,41.05
Herning,2024,38.5
Hillerød,2024,35.86
Hjørring,2024,40.71
Holbæk,2024,37.42
Holstebro,2024,38.76
Horsens,2024,38.56
Hvidovre,2024,39.39
Høje-Taastrup,2024,34.53
Hørsholm,2024,38.44
Ikast-Brande,2024,34.9
Ishøj,2024,34.84
Jammerbugt,2024,37.08
Kalundborg,2024,41.14
Kerteminde,2024,37.89
Kolding,2024,39.01
Køge,2024,35.01
Langeland,2024,46.18
Lejre,2024,27.15
Lemvig,2024,39.49
Lolland,2024,46.43
Lyngby-Taarbæk,2024,45.22
Læsø,2024,49.95
Mariagerfjord,2024,39.2
Middelfart,2024,35.69
Morsø,2024,42.42
Norddjurs,2024,42.28
Nordfyns,2024,34.94
Nyborg,2024,40.52
Næstved,2024,40.04
Odder,2024,35.46
Odense,2024,44.41
Odsherred,2024,42.17
Randers,2024,42.4
Rebild,2024,30.78
Ringkøbing-Skjern,2024,37.44
Ringsted,2024,36.47
Roskilde,2024,39.06
Rudersdal,2024,37.06
Rødovre,2024,40.87
Samsø,2024,46.61
Silkeborg,2024,35.94
Skanderborg,2024,30.1
Skive,2024,41.31
Slagelse,2024,42.27
Solrød,2024,29.53
Sorø,2024,37.22
Stevns,2024,33.23
Struer,2024,40.12
Svendborg,2024,41.95
Syddjurs,2024,35.28
Sønderborg,2024,41.11
Thisted,2024,38.96
Tårnby,2024,36.03
Tønder,2024,39.98
Vallensbæk,2024,29.25
Varde,2024,36.15
Vejen,2024,35.56
Vejle,2024,37.55
Vesthimmerlands,2024,39.32
Viborg,2024,39.12
Vordingborg,2024,43.11
Ærø,2024,49.73
Aabenraa,2025,39.83
Aalborg,2025,45.85
Aarhus,2025,42.82
Albertslund,2025,41.25
Allerød,2025,29.11
Assens,2025,37.32
Ballerup,2025,41.67
Billund,2025,38.27
Bornholm,2025,44.6
Brøndby,2025,37.86
Brønderslev,2025,37.44
Copenhagen,2025,44.38
Dragør,2025,30.74
Egedal,2025,27.29
Esbjerg,2025,42.52
Faaborg-Midtfyn,2025,37.11
Fanø,2025,43.72
Favrskov,2025,31.04
Faxe,2025,36.43
Fredensborg,2025,35.15
Fredericia,2025,42.18
Frederiksberg,2025,46.59
Frederikshavn,2025,42.94
Frederikssund,2025,35.34
Furesø,2025,32.51
Gentofte,2025,39.24
Gladsaxe,2025,41.04
Glostrup,2025,41.87
Greve,2025,30.7
Gribskov,2025,32.87
Guldborgsund,2025,44.31
Haderslev,2025,40.54
Halsnæs,2025,36.99
Hedensted,2025,33.01
Helsingør,2025,41.32
Herlev,2025,40.82
Herning,2025,39.05
Hillerød,2025,36.27
Hjørring,2025,41.1
Holbæk,2025,37.72
Holstebro,2025,39.01
Horsens,2025,38.75
Hvidovre,2025,39.68
Høje-Taastrup,2025,34.54
Hørsholm,2025,38.6
Ikast-Brande,2025,35.37
Ishøj,2025,35.07
Jammerbugt,2025,37.55
Kalundborg,2025,41.58
Kerteminde,2025,38.21
Kolding,2025,39.05
Køge,2025,35.27
Langeland,2025,47.35
Lejre,2025,27.66
Lemvig,2025,39.99
Lolland,2025,46.75
Lyngby-Taarbæk,2025,45.05
Læsø,2025,49.89
Mariagerfjord,2025,39.29
Middelfart,2025,36.14
Morsø,2025,42.94
Norddjurs,2025,42.73
Nordfyns,2025,35.43
Nyborg,2025,41.28
Næstved,2025,40.2
Odder,2025,36.31
Odense,2025,44.69
Odsherred,2025,42.55
Randers,2025,42.58
Rebild,2025,31.13
Ringkøbing-Skjern,2025,37.74
Ringsted,2025,36.68
Roskilde,2025,39.48
Rudersdal,2025,36.92
Rødovre,2025,40.96
Samsø,2025,47.29
Silkeborg,2025,36.12
Skanderborg,2025,30.22
Skive,2025,41.9
Slagelse,2025,43.08
Solrød,2025,29.96
Sorø,2025,37.69
Stevns,2025,33.71
Struer,2025,40.84
Svendborg,2025,42.19
Syddjurs,2025,35.38
Sønderborg,2025,41.31
Thisted,2025,39.7
Tårnby,2025,36.56
Tønder,2025,40.19
Vallensbæk,2025,29.14
Varde,2025,36.38
Vejen,2025,36.23
Vejle,2025,37.81
Vesthimmerlands,2025,39.84
Viborg,2025,39.59
Vordingborg,2025,43.75
Ærø,2025,50.3
